Uniqueid,Region,Location,Zipcode,Latitude,Longitude
e8b24973-4f54-43bb-9bef-abdcb434176a,OR,Portland3,97201,45.512101,-122.67705
a4f45d54-68cd-4162-93f1-3291dc1f8f12,OR,Portland2,97207,0,0
99849313-c9ca-4d76-b5b9-af0e341a77a7,OR,Portland2,97206,0,0
fc4fe2c5-b904-483f-b4fd-61f714c2ed94,OR,Portland2,97209,0,0
dacd97ec-4b45-42df-b681-a64130f1beb2,OR,Portland3,97201,45.512101,-122.67705
359046de-096b-4370-9d63-4dcf0dc77bdd,OR,Portland2,97206,0,0
0ae678e6-1104-45f7-a6b4-e81b5896c726,OR,Portland2,97210,0,0
75ddbb2b-d8b0-4418-9fab-8d4f9a503727,OR,Portland3,97201,45.512101,-122.67705
58c7c2e8-497b-46fd-9a58-ef6802706b32,OR,Portland3,97201,45.505603,-122.688215
7c0d81ac-f2e3-43f0-89f5-bceab6ee64f2,OR,Portland2,97209,0,0
add27dff-8ced-45da-b5cd-42b119bab0c2,OR,Portland2,97209,0,0
ac3b12b4-0ff7-4a30-92b2-0c7622becb2f,OR,Portland3,97201,45.512101,-122.67705
8467aaa2-0eb9-4c9c-8b6b-edfa3ae17ce4,OR,Portland3,97201,45.512101,-122.67705
962f4255-f3cd-4202-b842-9543d057b8cc,OR,Portland2,97210,0,0
f95a014c-c17f-4644-b96c-3e6820c18941,OR,Portland2,97206,0,0
7e7232c8-6a0a-4b7f-a567-b25839d041fb,OR,Portland3,97201,45.512101,-122.67705
43188b48-f275-474e-824c-a80fbfe21560,OR,Portland3,97201,45.512101,-122.67705
8f160d2f-bf0b-49d0-b570-a2aebc88944c,OR,Portland3,97201,45.512101,-122.67705
d08144f8-92b5-4942-a6fb-4c081c3e8958,OR,Portland3,97201,45.512101,-122.67705
d5af25fe-a939-4628-951c-723e70693158,OR,Portland2,97210,0,0
d0197b55-b93f-4059-bae9-a0f0815e9d2d,OR,Portland3,97201,45.512101,-122.67705
7c27f067-bcd8-4415-964d-c864b1e8f484,OR,Portland1,97201,45.599783,-122.658049
bbc66ad0-7697-4c5d-ba10-1abb349d7b30,OR,Portland1,97203,45.469276,-122.747093
6cc1eb8f-c28d-49b1-b0e8-afd1b1d7b183,OR,Portland2,97202,0,0
63de012b-1c6b-417f-aa6b-fb0ad99620a1,OR,Portland2,97206,0,0
15df42e2-38a1-4ebc-b59f-31b115e53eb5,OR,Portland1,97206,45.5133,-122.567478
b6ec41ba-ddd1-4802-9518-6d841d6e3cf5,OR,Portland1,97206,45.476536,-122.526944
9c81d2d8-b18c-412d-ae86-7693d66d7352,OR,Portland3,97201,45.505603,-122.688215
5b166d3a-62ac-4285-a1e4-1ee8792d56ae,OR,Portland2,97209,0,0
1747280e-3f9e-4bbe-a633-00e60f64b1a3,OR,Portland2,97206,0,0
8193d0f8-7e53-4cda-b028-98ae6c4ddb60,OR,Portland2,97206,0,0
420db741-023f-4f49-ab44-186cecdbcf6e,OR,Portland2,97203,0,0
f99bdd9b-acd9-4f8c-97ab-5d2b71ad6681,OR,Portland2,97210,0,0
ac62dd16-b512-4815-8f32-b90ab9768dcf,OR,Portland2,97204,0,0
0383e696-94dc-4b98-97b0-2abcffda677f,OR,Portland1,97206,45.460648,-122.59173
73f2f0a8-e669-451a-8698-b755bbcd6f7d,OR,Portland2,97209,0,0
1f9e76ff-7365-4399-90ec-0ba6d77f998c,OR,Portland2,97201,0,0
2f581bd8-802d-4904-b9b4-6df730cd996e,OR,Portland1,97209,45.523806,-122.788046
bf367aac-8866-4dd3-aef2-3e339e64f227,OR,Portland2,97205,0,0
c1f22f35-47d0-4d99-bf80-93abe565ec6c,OR,Portland2,97210,0,0
f88d15de-5703-40e7-89a2-89a20ecb71c0,OR,Portland1,97202,45.549488,-122.65668
7b9a210e-d5e9-4901-9364-d61cbadab7d2,OR,Portland1,97207,45.40301,-122.611304
422b4206-3a29-4649-96b0-c46870d4364c,OR,Portland1,97203,45.506743,-122.537993
af0f69b1-331d-4082-ba08-bc22f675513b,OR,Portland1,97202,45.424714,-122.622566
0058f654-bfaf-4fcc-b63f-0988d593a424,OR,Portland2,97210,0,0
93b5612d-20a4-4af2-b85d-2305cb8b22f1,OR,Portland2,97206,0,0
2004cbed-e0fc-4913-84f8-d1b7fe53592d,OR,Portland1,97206,45.478441,-122.619519
02174ba9-85f5-430c-a9bd-4268746ed37f,OR,Portland1,97208,45.557781,-122.587072
74e9bea4-b0a4-49bb-b0f7-731ba1e79fbb,OR,Portland1,97205,45.508293,-122.799772
837a7a76-0cd4-4bf0-8893-d44a1ec8aa4a,OR,Portland3,97201,45.512101,-122.67705
c73ac30e-ac29-423a-b708-06b125125182,OR,Portland2,97209,0,0
5611b2bc-843c-45f8-ad6c-29e4b901ee5a,OR,Portland2,97206,0,0
a88c8e42-cab8-472d-8882-03be538d860f,OR,Portland2,97202,0,0
aa1dd105-89a2-4505-928d-8117ee8132a8,OR,Portland1,97209,45.521011,-122.790001
7c668f55-52a5-4161-a00a-7242e7017ca3,OR,Portland1,97208,45.556452,-122.605597
b6b4e1fb-146d-4a82-ac23-abfb161fa335,OR,Portland2,97203,0,0
770fca5e-3549-489d-b487-8a3c53dcee81,OR,Portland3,97201,45.512101,-122.67705
466aec62-f91e-49fd-97a7-a2cd00ed5fcc,OR,Portland3,97201,45.512101,-122.67705
35b7fa36-bb5b-4bcc-9063-5d8a436513e2,OR,Portland3,97201,45.512101,-122.67705
ca6ba868-21e6-49bd-a15f-e81c901d8ba7,OR,Portland2,97202,0,0
e85ff620-a3aa-475f-8473-83813fa3fc22,OR,Portland3,97201,45.512101,-122.67705
26fa992b-9c66-46f4-b9bf-9bb7dafca5a1,OR,Portland3,97201,45.512101,-122.67705
f5e8867f-51db-450c-b6cf-08f14f065936,OR,Portland3,97201,45.512101,-122.67705
d2bc577b-bb35-4d6b-8625-b545e95f93f1,OR,Portland3,97201,45.512101,-122.67705
1407bbf1-da1b-4e46-94ec-a6cc3dbdcae2,OR,Portland3,97201,45.512101,-122.67705
24c7bd52-276a-44a1-bf6f-c3a655a356cb,OR,Portland3,97201,45.512101,-122.67705
50be2e34-c3a7-4153-a930-9a48cf337e3f,OR,Portland3,97201,45.512101,-122.67705
49af6695-ea9d-4454-82e2-2ec26f023563,OR,Portland3,97201,45.512101,-122.67705
95dec9f7-8b7a-4e42-a891-9162bf68049d,OR,Portland3,97201,45.505603,-122.688215
9449fd68-0b1e-4cb6-9cc6-cd0872d6e5a6,OR,Portland3,97201,45.512101,-122.67705
1918bf2b-c09e-4c89-a31d-3618154e0f0f,OR,Portland3,97201,45.512101,-122.67705
9517586a-7d2d-46b8-9def-7175595566ad,OR,Portland2,97205,0,0
6e5fbb2e-88da-4170-b729-a1d2b154d6a9,OR,Portland3,97201,45.505603,-122.688215
ac7a2e26-a2df-4d47-b76c-d6387fd17936,OR,Portland3,97201,45.512101,-122.67705
f5515a48-018a-41e8-ab37-c345c43a96e5,OR,Portland3,97201,45.512101,-122.67705
8cf92c56-9d3d-42b6-9b00-5037fc9f68bf,OR,Portland3,97201,45.512101,-122.67705
6055b0fd-7e30-4ed9-8808-d16698509dcd,OR,Portland3,97201,45.512101,-122.67705
e0a7e96e-cba2-4c37-8a78-fd87b30dddbd,OR,Portland3,97201,45.512101,-122.67705
b8793966-c663-4a3e-a1de-59b7cf908e60,OR,Portland3,97201,45.512101,-122.67705
c9b0e767-8464-40ed-8ee9-35e2725037f6,OR,Portland2,97204,0,0
073f1b48-bcfe-4705-a281-ab2045728cca,OR,Portland3,97201,45.512101,-122.67705
2a384fec-4ae6-487b-b1cb-b17995ada7c3,OR,Portland3,97201,45.512101,-122.67705
679f3b62-ee58-4b81-8e32-e8bd695399a1,OR,Portland2,97206,0,0
d5774692-31b5-427d-87dc-c849823360b1,OR,Portland2,97201,0,0
29168e24-fa0f-49aa-b26f-9cfd04ba1fec,OR,Portland2,97201,0,0
8ddd71ab-9e61-4dc7-85f9-116ea1020a57,OR,Portland1,97201,45.514646,-122.686565
3d257eb5-c613-43a9-839a-9f93a35fe258,OR,Portland2,97210,0,0
1a499dcb-0a52-42bb-ae5f-b9f0ae9944b7,OR,Portland1,97209,45.473653,-122.694166
03316afa-6b74-4735-8aa0-4f2d82f1c644,OR,Portland1,97210,45.527497,-122.697107
4629542f-0b66-4253-8a65-e2c7d19766f5,OR,Portland2,97210,0,0
ad9cc278-22fd-4e32-bff6-a1e9383142b4,OR,Portland1,97209,45.480458,-122.710561
a08f3522-f047-4913-aa1c-853c24a6fa56,OR,Portland2,97203,0,0
a9b55447-97e2-4dbb-acac-2b75685d4afd,OR,Portland1,97205,45.509142,-122.786229
e2049a9c-4aa3-47c8-9302-96c1bc4bd3f5,OR,Portland1,97203,45.440843,-122.787273
ff5cc9b4-d9b7-4cd7-afc0-5d20e63154f1,OR,Portland2,97202,0,0
f5c2c4aa-4b4a-4c59-b833-719e2cd7d25b,OR,Portland2,97205,0,0
75de5d58-3406-44a9-b169-022af16bb778,OR,Portland1,97204,45.519498,-122.637122
643e3648-043f-4a91-a146-5933d53a26de,OR,Portland2,97210,0,0
39e237aa-6d8d-4090-a2a1-5124b599e7cf,OR,Portland1,97203,45.531314,-122.59477
dab4fe0d-9b42-4689-83c0-77ce9a0beec3,OR,Portland2,97209,0,0
5ca4a90b-f518-40b8-8aee-3b13f4765584,OR,Portland1,97207,45.549526,-122.670143
5438fa97-5bcc-46ca-8c78-8ea700c10bd8,OR,Portland3,97201,45.512101,-122.67705
1e145be4-f471-4f74-b7a9-4fa9ca4613ec,OR,Portland2,97201,0,0
76b2ea84-237c-4780-bff7-365447367a8b,OR,Portland2,97209,0,0
aae965d7-64c9-49f0-b91d-7609743d7578,OR,Portland1,97207,45.603668,-122.677537
9d9c9fca-128a-4d16-972d-3545ad382086,OR,Portland1,97209,45.469333,-122.672569
2fbec57a-ca68-46f2-a345-599cf9d68948,OR,Portland1,97204,45.517732,-122.678423
655636db-a220-45fd-9a80-dbcbedcd7e83,OR,Portland1,97206,45.505022,-122.54455
73d2c7d4-f8ef-4dfa-b904-b6df87747fcf,OR,Portland1,97203,45.441524,-122.74712
ae7a6dbf-34bc-483c-8abd-5d3bc481b6e2,OR,Portland1,97207,45.416154,-122.617898
88dedb79-3ea7-4d7b-ba81-9f81027d214a,OR,Portland2,97204,0,0
79e9ebb7-7e69-489f-a063-43feb49939a8,OR,Portland1,97208,45.552453,-122.584748
c3ff36a5-b5b6-4212-bb91-1d0274f8c89a,OR,Portland1,97207,45.572672,-122.686012
d16c5ec2-6d99-468e-830e-d667f76c1619,OR,Portland3,97201,45.512101,-122.67705
172ca56e-a3cb-496c-872e-c2b472990184,OR,Portland2,97203,0,0
f898a49e-07cf-4544-926a-7a35bafa3c98,OR,Portland2,97204,0,0
51361672-ced2-429a-9268-a1c6aff9bed0,OR,Portland2,97203,0,0
517ff2a1-6297-473b-a522-6d498fe9f97b,OR,Portland3,97201,45.505603,-122.688215
89ca1ec0-60f7-4bb2-bb2e-4e6bfeb9beab,OR,Portland2,97203,0,0
b49bcdde-2e77-42b1-b3ea-1726ecd16850,OR,Portland1,97202,45.432842,-122.607439
8f3135e7-3110-4e52-8490-fbb5186fd4e2,OR,Portland1,97203,45.43452,-122.809185
2ea2a1e4-385a-4a86-a535-36410941d7a2,OR,Portland1,97204,45.519662,-122.656421
3a4c8ebc-580a-4de1-b919-0302287170d6,OR,Portland1,97203,45.455457,-122.745782
592a015d-96f2-4f80-9b3a-8144c0cae794,OR,Portland2,97205,0,0
c229aa97-9e33-4346-9e29-e86cc03cc88c,OR,Portland1,97202,45.459988,-122.658648
c7463335-2e68-4bfb-b814-34cb810bb7a6,OR,Portland2,97209,0,0
a76f5d78-505a-4881-b5b0-ed66940f15a4,OR,Portland1,97206,45.501427,-122.609018
909b4afc-b123-457e-8a72-4fc5b3e4078f,OR,Portland1,97203,45.4543,-122.752689
6b19aee8-ae1f-4d00-8712-823d021d17a9,OR,Portland1,97206,45.477074,-122.518026
942ae66c-169e-49c1-9426-2052846fbc81,OR,Portland1,97204,45.509375,-122.658737
4890806f-7b0a-4eb6-b6f3-41256baf0b82,OR,Portland1,97202,45.547556,-122.642828
8d45ec4d-2bdf-4816-9a0c-56804533f24f,OR,Portland3,97201,45.512101,-122.67705
8c1f0cd0-6b50-4fc4-8803-edb189a16ac7,OR,Portland2,97209,0,0
b514d38c-0ab1-418b-8c32-6cbbe1635701,OR,Portland2,97202,0,0
74dee8ff-0c8c-46a0-a9b5-14ba13a02f2b,OR,Portland1,97205,45.522166,-122.597262
8e51dee9-5432-4139-9430-f44bf870583a,OR,Portland1,97204,45.400349,-122.749068
9344e00a-e47b-486c-9493-ec57f591d2b1,OR,Portland2,97203,0,0
37ca30a4-11ec-4592-88fb-f4f7fda2c4ac,OR,Portland2,97202,0,0
18089492-cb8c-4e5f-bf1a-743346762729,OR,Portland1,97206,45.503928,-122.497765
9c098a7d-1c66-485d-8773-501bbfc3942c,OR,Portland1,97207,45.410826,-122.650208
da57b183-3f4e-43a5-9c2e-67f0ea419278,OR,Portland2,97209,0,0
7de8293d-7f92-4621-bc16-9eafd2d9313b,OR,Portland3,97201,45.512101,-122.67705
4d172f19-f35d-410f-a2b9-85dd08d04d83,OR,Portland2,97202,0,0
711c733d-3d87-4560-aa72-1bd95b6c9a33,OR,Portland2,97207,0,0
4dc644be-ccd1-45ab-8b02-8c2b9931ec15,OR,Portland1,97202,45.501779,-122.622891
f36db9d0-0e2c-4063-8a7d-80a0df0efb4f,OR,Portland3,97201,45.512101,-122.67705
555a96c6-4ed0-4633-a563-beebff951bcd,OR,Portland1,97204,45.517787,-122.649743
775f4f14-2fe7-4533-8d7b-ab6cb6b76eec,OR,Portland2,97202,0,0
fc17b079-0829-48aa-8d94-113aee4c444b,OR,Portland2,97209,0,0
0a0e8134-00ee-4617-b3e0-f52dc4443b8e,OR,Portland2,97203,0,0
461e33ce-ae31-4095-902f-ced8e4c020d4,OR,Portland2,97207,0,0
cd031172-6218-466d-8c2c-9b85e3913483,OR,Portland3,97201,45.512101,-122.67705
73f9dad5-4b31-45c1-bdbe-dfc8d08d26fd,OR,Portland1,97202,45.542913,-122.640411
f6b54233-ddd2-41f8-85bb-d1629b29e8c6,OR,Portland3,97201,45.512101,-122.67705
d929f54c-2485-4ef4-838c-acd1d391b5d9,OR,Portland3,97201,45.512101,-122.67705
be9d23d0-ecb0-4de0-8b39-9891df5d2acf,OR,Portland3,97201,45.512101,-122.67705
d40e9449-6a96-40b6-908a-a275ccdd8ca1,OR,Portland2,97206,0,0
17e62689-f022-40e6-8c9a-17ac5dcb0a80,OR,Portland2,97202,0,0
221925f5-14a5-4c78-b012-257656d9e461,OR,Portland2,97207,0,0
fd5846e9-2cd5-45f9-9e20-7d547944f1c3,OR,Portland3,97201,45.505603,-122.688215
d41c32ce-4a5f-4172-af43-7a21ae54d881,OR,Portland3,97201,45.512101,-122.67705
be069b99-45c4-475e-a41c-369d8095da9f,OR,Portland2,97209,0,0
44f76016-998e-4945-9d90-bdcb6b68cc8a,OR,Portland3,97201,45.512101,-122.67705
0a2fff26-b12c-42b8-80d1-9896f2418b5c,OR,Portland3,97201,45.512101,-122.67705
1aa44910-069d-4308-a01c-61441622ccde,OR,Portland3,97201,45.505603,-122.688215
8b36f510-93f4-4c27-8dd9-56b6a7c19548,OR,Portland3,97201,45.512101,-122.67705
d3917175-87d0-4525-baa3-498bcbef554c,OR,Portland3,97201,45.512101,-122.67705
f1886018-f081-4b56-97ab-9f0b1cac5da8,OR,Portland2,97206,0,0
3c19e167-9961-4525-b0dc-f3d2d8c4e756,OR,Portland3,97201,45.512101,-122.67705
016febe2-7ef5-4ab4-8ccf-37de59996262,OR,Portland2,97205,0,0
636db37b-31f2-4554-9fa3-25c1f561d5db,OR,Portland3,97201,45.512101,-122.67705
5766f2b5-7409-4301-ae55-2eff2bb34380,OR,Portland2,97210,0,0
b0a1138d-94d9-4c20-823d-c5f459263b91,OR,Portland3,97201,45.512101,-122.67705
1e37d836-d6ee-4427-a57d-689a87b8f7b7,OR,Portland3,97201,45.512101,-122.67705
847cbaca-6a90-4d7d-a04a-0dc20873f929,OR,Portland3,97201,45.505603,-122.688215
5d7cd7d5-20e8-44ab-a0ba-6d719dbe2a77,OR,Portland2,97209,0,0
c7b6b3e2-fdf5-47e8-9f8b-7aa8bfa13fa5,OR,Portland2,97209,0,0
3ff60fa2-4eb7-4188-88ee-d7d5d211a09a,OR,Portland3,97201,45.512101,-122.67705
0f279247-1d80-4191-8a56-5b5724f6c42f,OR,Portland2,97202,0,0
b45fa8fb-3c30-4f33-b8cc-eabe89e2527d,OR,Portland3,97201,45.512101,-122.67705
efd2349a-54e6-4e02-9d43-4553d7572cb6,OR,Portland3,97201,45.512101,-122.67705
aba9c1b5-d2b2-458a-8e33-e330abd48aa1,OR,Portland3,97201,45.512101,-122.67705
53eb30d7-a545-46ba-b594-5c07e2127b52,OR,Portland3,97201,45.512101,-122.67705
a2f9af4f-9b87-47a9-a069-b09fc111661f,OR,Portland3,97201,45.512101,-122.67705
731e3792-338c-4397-bcbe-5836827c78cb,OR,Portland2,97206,0,0
36ed3631-e8a1-486f-8045-aa6e2518a0eb,OR,Portland2,97206,0,0
8d7eaa74-ebff-4283-9895-f3cc3318b685,OR,Portland3,97201,45.512101,-122.67705
e4430d74-b0bd-469f-88d1-04ca3a8d772d,OR,Portland3,97201,45.512101,-122.67705
3c2cba6e-145f-4d2b-a13e-97a4ebe86114,OR,Portland3,97201,45.512101,-122.67705
6b629e6c-c684-4579-a2ca-d16e43223bec,OR,Portland3,97201,45.512101,-122.67705
09eb498e-8da0-443b-bfee-6688c1dc3258,OR,Portland2,97206,0,0
333f1339-c7c9-400c-bb1a-c5ec81927911,OR,Portland3,97201,45.512101,-122.67705
fc5ee1be-ce3f-4851-8093-442de11c8496,OR,Portland3,97201,45.512101,-122.67705
e6805b6e-8ba7-4dfd-8d6a-59542b7dce4b,OR,Portland3,97201,45.512101,-122.67705
bc3323e3-5de9-4245-8d96-3c53d96e400d,OR,Portland3,97201,45.505603,-122.688215
7ffab95f-f151-402e-b9cb-acd6b8d99068,OR,Portland1,97201,45.494528,-122.743622
5f92655d-4cd9-4947-a879-082a95933d76,OR,Portland1,97202,45.460978,-122.622237
f4ce05c1-575c-452e-9408-42d169cfa4f4,OR,Portland1,97203,45.52508,-122.608852
1157c368-e0c9-4af9-ac0a-cb1740ec41c1,OR,Portland1,97202,45.446372,-122.64636
0762d119-1a94-4832-887e-acbd58e4d882,OR,Portland1,97203,45.533516,-122.601013
3df6085c-6eda-4d6d-8b4c-73433160dfe2,OR,Portland1,97202,45.526895,-122.650926
b9922d4b-409e-4af3-b63a-1cdf8f243337,OR,Portland2,97205,0,0
0247febe-4975-4cba-9c0d-3b3e3fa5d10b,OR,Portland1,97207,45.558987,-122.680078
05dba022-526f-44ef-a503-2830d5b7b94f,OR,Portland1,97206,45.501421,-122.595605
03873894-4fa0-432e-9a9a-95790e80f770,OR,Portland2,97204,0,0
901b9ca1-525e-41a8-bdac-b7c2d1242c69,OR,Portland1,97204,45.511056,-122.659544
9a7e1150-ff75-41a9-901d-6f5c3bf44f66,OR,Portland1,97209,45.524368,-122.683238
368e1d01-59ff-4ec2-a3ac-91813d12a47c,OR,Portland1,97202,45.535529,-122.641446
ef6d68b0-8b04-4ccd-bb79-affd5ac8b1b4,OR,Portland1,97201,45.5154,-122.684948
c53e1816-5798-4487-b42c-70d2c2da72b4,OR,Portland1,97206,45.497304,-122.50564
58638a27-892f-419b-ab31-8d39add9362c,OR,Portland2,97207,0,0
3f3f5e1d-0d63-44c0-89d4-cbb5b91efcb7,OR,Portland2,97202,0,0
a70b6900-03b7-45bc-8d1f-edf40a113eaa,OR,Portland1,97207,45.553412,-122.68612
12565127-a3dd-4165-8b04-68766f8f1996,OR,Portland2,97209,0,0
a7911242-405a-4130-a8b2-b4e03e0b618f,OR,Portland1,97207,45.422193,-122.581875
cc374fd3-e0f1-45f9-983a-07c23fa55f87,OR,Portland1,97210,45.538186,-122.696489
3f0ac782-19c7-42f6-8276-cf9daf6d9b49,OR,Portland1,97203,45.473685,-122.744857
3cdc3eb7-e195-4d97-8e8c-40cc59e79023,OR,Portland1,97204,45.396061,-122.796855
3f970921-2c4a-48dc-98aa-a0554f223757,OR,Portland1,97204,45.518435,-122.625451
1c6dc5f9-05c2-4852-983e-386f1d2da4de,OR,Portland1,97209,45.552304,-122.868428
80b2be5c-b026-496c-8c12-db369158df9c,OR,Portland1,97202,45.551868,-122.642917
445d5033-4404-4c2d-b45c-897a5c1f0d83,OR,Portland1,97203,45.519783,-122.485859
60b3f1b8-d234-4ad1-8a50-c834816994d4,OR,Portland1,97201,45.668628,-122.868676
f345593e-ac66-48b1-ad42-129ddfe5b1ef,OR,Portland2,97206,0,0
c684bc86-7ec0-4844-864f-0bd74c9e0a58,OR,Portland2,97202,0,0
03465942-db38-4650-94eb-4c1c505838cc,OR,Portland2,97209,0,0
892cd5ad-b5f4-4ad0-a27e-bbaebc3f3a6b,OR,Portland2,97210,0,0
a5bc6677-98b6-4359-82e7-6ca085a63978,OR,Portland2,97202,0,0
a25c1f00-4cbc-4a97-b873-0fec2f53488a,OR,Portland1,97203,45.519059,-122.508786
a9b3f445-536d-462d-aa9c-acb457c42557,OR,Portland2,97201,0,0
e8e24b98-3ff2-47d5-a043-6491346f90e2,OR,Portland2,97208,0,0
3efbee6c-edec-48e8-a8d6-fa1bad497bb4,OR,Portland1,97203,45.429748,-122.807956
91723004-45b4-4968-b8ed-5520d2a476a5,OR,Portland1,97209,45.474139,-122.714218
1bcab7e1-13b4-456b-8474-9771e5a82e56,OR,Portland1,97204,45.415739,-122.745844
0c28cf0c-e8cd-4cd3-b237-5893238bc740,OR,Portland2,97210,0,0
50bc692b-19ea-4aeb-b0c7-b778ac451ceb,OR,Portland1,97201,45.559048,-122.635878
dea80f77-dee7-4ec1-bd38-193f3194feb7,OR,Portland1,97205,45.519237,-122.692841
1dc92870-8891-4bb1-863e-f1effb814165,OR,Portland2,97210,0,0
17f4e684-b60a-476e-a4f1-e67b46ed85f7,OR,Portland1,97205,45.521426,-122.683342
018a25cf-7ec0-4487-aace-69c070e77d73,OR,Portland1,97204,45.393989,-122.812657
7b907603-eaff-43e4-9b1b-1c9f26fbc57b,OR,Portland1,97208,45.562434,-122.589703
39161d1e-e26c-4b92-aa29-9a9587f1256e,OR,Portland1,97204,45.400017,-122.785634
d58f3dc8-c383-4808-8099-b37115ecb4d8,OR,Portland1,97201,45.554661,-122.658861
30752e6f-9503-4b03-a0d9-4c1955a58719,OR,Portland1,97205,45.516385,-122.609262
c02bab8a-2aef-4997-b6e4-5c9542b2fd33,OR,Portland1,97206,45.503625,-122.51396
a8cedc21-6fdd-4f8b-bcff-1d04bd1925c3,OR,Portland1,97209,45.474426,-122.676947
f975f00a-bd0d-45a0-93b7-9e4fbd28f7ee,OR,Portland1,97204,45.485768,-122.733307
5414c086-430a-4456-9071-e372666750bd,OR,Portland1,97201,45.513193,-122.723671
c14ddfdb-f143-495e-9516-d1e24a5aadfb,OR,Portland2,97206,0,0
e7821ae4-b255-4c13-b46d-99ce058ec835,OR,Portland2,97210,0,0
e0b79548-f48c-424f-9c1c-3c7ee5798d9d,OR,Portland1,97208,45.567838,-122.548463
673af2df-fb81-4795-95b4-e65cbc5c8980,OR,Portland1,97210,45.562256,-122.745578
0d8cea75-f1cb-4443-8625-786808e80880,OR,Portland1,97202,45.451599,-122.600325
541db846-0935-4a41-aaac-696173c2af0a,OR,Portland1,97205,45.521866,-122.605821
063a51dd-e411-4c20-8138-9b33bc0f6315,OR,Portland1,97206,45.499927,-122.514174
73bf01c8-03f0-4e33-acba-28b72677cfc2,OR,Portland3,97201,45.512101,-122.67705
3146a135-83f7-42c5-b437-54f1f5601bec,OR,Portland1,97202,45.46268,-122.652643
42bbccba-1c81-4428-afef-cd3a10c7f434,OR,Portland2,97204,0,0
dbf5c82e-7e64-40ab-b250-e31d517887f2,OR,Portland2,97204,0,0
ccd0e910-4685-49d2-8620-c65c65ba79f2,OR,Portland3,97201,45.512101,-122.67705
994c2f13-d4d9-48ec-8e0d-bcf9556158c9,OR,Portland2,97202,0,0
a97f6216-2ca6-4b47-883d-6d2298b327c1,OR,Portland1,97207,45.556942,-122.691368
ee80d5c1-a244-4056-97c0-2c19815a7e0a,OR,Portland2,97207,0,0
0b118ff6-c5a7-4219-ba1f-688ca86a5cdf,OR,Portland1,97209,45.536782,-122.691776
840dff01-9835-482f-8a8b-b546539a7783,OR,Portland1,97209,45.461143,-122.68594
ac03743c-25e6-4aa5-a258-f243d50ef6f0,OR,Portland1,97207,45.533848,-122.667088
184f868e-544e-4c26-90c3-29aa19250683,OR,Portland2,97205,0,0
67458e74-cb3f-44ca-a4b9-43725ebd1b24,OR,Portland2,97203,0,0
b4913316-05e8-4af3-9ed2-0bc0011ce5ca,OR,Portland1,97209,45.462859,-122.703139
a5d47c37-a11d-4026-a345-fb3132e8339c,OR,Portland1,97203,45.519728,-122.532977
d4cec05e-e837-401f-a0e1-13da1e6f41f1,OR,Portland2,97210,0,0
754bc558-1ec8-4b9d-8001-3504d5dee448,OR,Portland3,97201,45.505603,-122.688215
c8705505-42c0-40da-ba86-bd0ea1ce7f10,OR,Portland1,97208,45.566441,-122.609162
0ce4b91c-ee3d-448e-9223-75a2e9824b17,OR,Portland2,97201,0,0
8733fa1d-0bd3-4c84-9f8e-a57b13e3e369,OR,Portland1,97209,45.442518,-122.723123
56c0bb1f-ddde-4d92-89a7-d8394aa68258,OR,Portland1,97206,45.462627,-122.610892
5c8a4a34-d8b2-4568-9a96-af5645c21ed6,OR,Portland1,97201,45.555751,-122.64071
d579371c-7f47-4383-9b06-bdd28fe39901,OR,Portland2,97201,0,0
2290e9d7-2af5-40c5-a2d2-2e82ecd37560,OR,Portland1,97203,45.591427,-122.715345
807f217b-63b1-47d4-80d4-adcc6999509e,OR,Portland1,97202,45.53517,-122.633228
5f0f3dff-abb3-43cf-9864-b4c2c08cabbd,OR,Portland2,97201,0,0
0156d183-6a4e-4208-a99b-c01cd2ef594c,OR,Portland1,97203,45.52,-122.532941
2f9eb2d6-be31-4755-b8f3-097509ff3edb,OR,Portland3,97201,45.512101,-122.67705
90cacc3e-7472-4bad-97b3-2cb8f41e1aaa,OR,Portland2,97205,0,0
086b4717-af3a-4ed2-8926-8dd24ed9cafd,OR,Portland1,97203,45.523136,-122.595121
2288da2f-42a1-4125-9d93-aaa363c69353,OR,Portland1,97209,45.434164,-122.735301
de0030d6-30c0-4d4e-a21a-99e29a763b8f,OR,Portland1,97204,45.522421,-122.656391
d5076456-aa3a-4852-bba7-7321a7267b16,OR,Portland2,97210,0,0
93a1e555-e455-43a5-8597-949a34ddcf5f,OR,Portland1,97207,45.392033,-122.610998
4b59f2eb-3282-4887-b3ef-23584de72449,OR,Portland1,97210,45.527221,-122.570505
ec50133e-ebcb-46a9-b732-075ecfa17852,OR,Portland1,97206,45.522152,-122.55254
2c5abed9-4b7f-4a3e-b32c-7e3be6d7b2e4,OR,Portland2,97203,0,0
2d36be7f-2325-4d92-99f3-884c7f653026,OR,Portland2,97207,0,0
10a97012-4e1a-45aa-838e-06c1e8984f22,OR,Portland1,97210,45.523852,-122.569344
414e8a98-5d24-4c53-9752-29b0f364aa49,OR,Portland1,97206,45.498684,-122.583861
29fdfdc5-fd69-49ab-9dee-d85974925f87,OR,Portland1,97202,45.546719,-122.643154
e1866a76-7c5e-4c09-971e-656517a37770,OR,Portland1,97207,45.562586,-122.691648
64e0a082-74c8-493f-b26b-d1f350d636e2,OR,Portland1,97204,45.403287,-122.825322
